_step,_timestamp,grad/norm/total,memory/in_use_gib,memory/limit_gib,memory/peak_gib,moe/drop_fraction,moe/receiver_drop_fraction,moe/sender_drop_fraction,optim/adam_lr,optim/learning_rate,run_progress,throughput/duration,throughput/examples_per_second,throughput/gflops_per_second,throughput/mfu,throughput/tokens_per_second,throughput/total_gflops,throughput/total_tokens,train/cross_entropy_loss,train/loss
10900,1787518790.4177403,0.21723470091819763,18.050302654504776,138.22457885742188,134.6265421807766,0.030637498154784695,0.0024779096923091197,0.028159588462475574,0.0007462729117833078,0.003233849536627531,0.0279307420096297,18.518701676046476,608.2499840995728,373051709.48545533,21.196119857128146,2491391.93487185,75308831596251.03,502943186944.0,1.3413866758346558,1.3413866758346558
10910,1787518987.3940234,0.1542060673236847,18.050302654504776,138.22457885742188,134.6265421807766,0.031932647876215706,0.002907612276348201,0.029025035599867504,0.0007462542271241546,0.0032337685115635395,0.027956366543583487,18.50676147104241,608.6424152396851,373292395.24213636,21.209795184212293,2492999.33282175,75377915929428.03,503404560384.0,1.3397318124771118,1.3397318124771118
10920,1787519182.761607,0.21658936142921448,18.050302654504776,138.22457885742188,134.6265421807766,0.03132282496627533,0.0026336899309447317,0.0286891350353306,0.0007462355424650013,0.0032336877193301916,0.027981991077537276,18.484684724127874,609.3693329428125,373738228.2037408,21.23512660248527,2495976.78773376,75447000262605.03,503865933824.0,1.338647484779358,1.338647484779358
10930,1787519375.7252915,0.1621820628643036,18.050302654504776,138.22457885742188,134.6265421807766,0.03029871308668093,0.002675013786012476,0.027623699300668457,0.000746216916013509,0.0032336066942662,0.028007615611491066,18.553041140083224,607.1241860001327,372361235.3111677,21.15688836995271,2486780.6658565435,75516084595782.03,504327307264.0,1.3331122398376465,1.3331122398376465
10940,1787519568.2831259,0.23452381789684296,18.050302654504776,138.22457885742188,134.6265421807766,0.03114878386259079,0.0027879981719183197,0.02836078569067247,0.0007461982313543558,0.003233525902032852,0.028033240145444855,18.42628893814981,611.3005194811095,374922662.98924017,21.302424033479557,2503886.9277946246,75585168928959.03,504788680704.0,1.3433771133422852,1.3433771133422852
10950,1787519757.3970115,0.19736748933792114,18.050302654504776,138.22457885742188,134.6265421807766,0.03184679771463076,0.0031080944181391687,0.028738703296491593,0.0007461795466952026,0.0032334448769688606,0.028058864679398644,18.49360247515142,609.0754905721944,373558008.88348776,21.224886868379986,2494773.2093837084,75654253262136.03,505250054144.0,1.345987319946289,1.345987319946289
10960,1787519949.0087643,0.18248991668224335,18.050302654504776,138.22457885742188,134.6265421807766,0.03051211882495519,0.0027356708817409744,0.027776447943214214,0.0007461608620360494,0.0032333640847355127,0.028084489213352434,18.48469696380198,609.3689294478535,373737980.73232573,21.235112541609418,2495975.135018408,75723337595313.05,505711427584.0,1.343788743019104,1.343788743019104
10970,1787520138.812269,0.19515016674995422,18.050302654504776,138.22457885742188,134.6265421807766,0.03066918739315235,0.002789540272770506,0.027879647120381847,0.0007461422355845571,0.003233283059671521,0.02811011374730622,18.668570648878813,603.3670285666186,370056896.568844,21.025960032320683,2471391.34900887,75792421928490.05,506172801024.0,1.3321341276168823,1.3321341276168823
10980,1787520417.5662723,0.20791661739349365,18.050302654504776,138.22457885742188,134.6265421807766,0.03159546214296962,0.002760592565843553,0.028834869577126068,0.0007461235509254038,0.0032332022674381733,0.02813573828126001,18.54483226686716,607.3929296262578,372526061.07649463,21.166253470255377,2487881.439749152,75861506261667.05,506634174464.0,1.3300094604492188,1.3300094604492188
10990,1787520617.5273745,0.18205571174621582,18.047372967004776,138.22457885742188,134.6265421807766,0.032005589003815796,0.0035960921509699388,0.028409496852845856,0.0007461048662662506,0.0032331212423741817,0.028161362815213798,19.327917585149407,582.783941952168,357432883.665046,20.308686571877608,2387083.02623608,75930590594844.05,507095547904.0,1.3511134386062622,1.3511134386062622
11000,1787520815.4876041,0.20108652114868164,18.050302654504776,138.22457885742188,134.6265421807766,0.031228894367814064,0.002837038909395536,0.02839185545841853,0.0007460861816070974,0.00323304021731019,0.028186987349167587,18.522882272023708,608.1127026873532,372967512.0882538,21.19133591410533,2490829.630207399,75999674928021.05,507556921344.0,1.3448508977890015,1.3448508977890015
11010,1787521010.869652,0.18658339977264404,18.050302654504776,138.22457885742188,134.6265421807766,0.031561366310625366,0.003092488951303742,0.028468877359321625,0.0007460675551556051,0.0032329594250768423,0.028212611883121377,18.50494025507942,608.7023165021106,373329133.86759025,21.211882606113083,2493244.688392645,76068759261198.06,508018294784.0,1.3277416229248047,1.3277416229248047
11020,1787521206.534458,0.1870025396347046,18.050302654504776,138.22457885742188,134.6265421807766,0.030182838891491745,0.002429507955005675,0.027753330936486072,0.0007460488704964519,0.0032328786328434944,0.028238236417075166,18.487790799001232,609.2669547412078,373675437.63387454,21.231558956470145,2495557.446619987,76137843594375.06,508479668224.0,1.3383740186691284,1.3383740186691284
11030,1787521403.518094,0.17279765009880066,18.050302654504776,138.22457885742188,134.6265421807766,0.031484456902200524,0.0029783314376166372,0.02850612546458389,0.0007460301858372986,0.003232797607779503,0.028263860951028952,18.571944355033338,606.5062324477216,371982232.2118897,21.135354102948277,2484249.5281058676,76206927927552.06,508941041664.0,1.3427001237869263,1.3427001237869263
11040,1787521601.6774092,0.195261612534523,18.050302654504776,138.22457885742188,134.6265421807766,0.031228212188139107,0.0027610467690410037,0.028467165419098103,0.0007460115011781454,0.0032327165827155113,0.02828948548498274,18.54254860500805,607.4677348807256,372571940.61416376,21.168860262168394,2488187.842071452,76276012260729.06,509402415104.0,1.3522952795028687,1.3522952795028687
11050,1787521798.0498497,0.17835785448551178,18.050302654504776,138.22457885742188,134.6265421807766,0.03180008257428805,0.0029046098616990175,0.02889547271258903,0.0007459928747266531,0.0032326357904821634,0.02831511001893653,18.759616025956348,600.4387288319123,368260912.59765637,20.9239154885032,2459397.0332955127,76345096593906.06,509863788544.0,1.3328689336776733,1.3328689336776733
11060,1787521996.604845,0.20011094212532043,18.050302654504776,138.22457885742188,134.6265421807766,0.030860784886912865,0.0022858552860491204,0.028574929600863747,0.0007459741900674999,0.0032325549982488155,0.02834073455289032,18.522755125071853,608.1168769949014,372970072.2733873,21.191481379169737,2490846.728171116,76414180927083.08,510325161984.0,1.3388864994049072,1.3388864994049072
11070,1787522190.9911115,0.18305738270282745,18.050302654504776,138.22457885742188,134.6265421807766,0.03029208370681965,0.002463168041272597,0.027828915665547054,0.0007459555054083467,0.003232473973184824,0.02836635908684411,18.64268535305746,604.2048013299044,370570719.12482285,21.05515449572857,2474822.8662472884,76483265260260.08,510786535424.0,1.3345210552215576,1.3345210552215576
11080,1787522389.06295,0.21963153779506683,18.050302654504776,138.22457885742188,134.6265421807766,0.030575906575629204,0.002274521880529144,0.028301384695100063,0.0007459368207491934,0.0032323929481208324,0.0283919836207979,18.531094030011445,607.8432272675184,372802237.49941427,21.18194531246672,2489725.8588877553,76552349593437.08,511247908864.0,1.3340331315994263,1.3340331315994263
11090,1787522583.959886,0.21689771115779877,18.050302654504776,138.22457885742188,134.6265421807766,0.03171694572224761,0.002994363450191238,0.028722582272056377,0.0007459181942977011,0.0032323121558874846,0.028417608154751684,18.512392926961184,608.457266677571,373178839.9779999,21.20334318056818,2492240.964311331,76621433926614.08,511709282304.0,1.3396652936935425,1.3396652936935425
11100,1787522781.55917,0.19373178482055664,18.050302654504776,138.22457885742188,134.6265421807766,0.0317828632665403,0.0028488775433012934,0.028933985723239002,0.0007458995096385479,0.0032322313636541367,0.028443232688705473,18.590721079148352,605.893658026739,371606528.23998916,21.11400728636302,2481740.423277523,76690518259791.08,512170655744.0,1.345053791999817,1.345053791999817
11110,1787522983.9382145,0.1787565052509308,18.050302654504776,138.22457885742188,134.6265421807766,0.030915005471218716,0.002448956679665681,0.028466048791553036,0.0007458808249793947,0.003232150338590145,0.028468857222659263,18.586015881039202,606.047044837142,371700603.3954832,21.119352465652454,2482368.695652934,76759602592968.1,512632029184.0,1.3384034633636475,1.3384034633636475
11120,1787523181.5902846,0.1993553638458252,18.050302654504776,138.22457885742188,134.6265421807766,0.030968395880225933,0.0024757154963233256,0.028492680383902607,0.0007458621403202415,0.0032320693135261536,0.028494481756613052,18.491064050933346,609.1591034985055,373609290.339979,21.22780058749881,2495115.6879298785,76828686926145.1,513093402624.0,1.3364909887313843,1.3364909887313843
11130,1787523383.194346,0.21947810053825378,18.050302654504776,138.22457885742188,134.6265421807766,0.031195744533430447,0.002434578470208428,0.02876116606322202,0.0007458434556610882,0.0032319885212928057,0.02852010629056684,18.53259156504646,607.7941102012174,372772113.0340999,21.180233695119313,2489524.6753841867,76897771259322.1,513554776064.0,1.3464752435684204,1.3464752435684204
11140,1787523587.3600798,0.172929048538208,18.050302654504776,138.22457885742188,134.6265421807766,0.0308419657363133,0.0028342334271380396,0.02800773230917526,0.0007458248292095959,0.0032319077290594578,0.02854573082452063,18.53075374290347,607.8543893182789,372809083.40525305,21.182334284389377,2489771.5786476703,76966855592499.1,514016149504.0,1.3391224145889282,1.3391224145889282
11150,1787523784.7605798,0.19332030415534973,18.050302654504776,138.22457885742188,134.6265421807766,0.030637362746126724,0.0025607205814484396,0.028076642164678284,0.0007458061445504427,0.0032318267039954662,0.028571355358474416,18.53326721303165,607.7719524855137,372758523.2701251,21.179461549438926,2489433.917380664,77035939925676.1,514477522944.0,1.3375129699707031,1.3375129699707031
11160,1787524008.368426,0.19507114589214325,18.050302654504776,138.22457885742188,134.6265421807766,0.03036648537399191,0.002258514928998369,0.028107970444993538,0.0007457874598912895,0.0032317456789314747,0.028596979892428206,18.69458130490966,602.527535454447,369542018.88896966,20.996705618691458,2467952.785221415,77105024258853.11,514938896384.0,1.3421133756637573,1.3421133756637573
11170,1787524205.6070015,0.17136256396770477,18.050302654504776,138.22457885742188,134.6265421807766,0.03134674957078515,0.0031420710411938753,0.02820467852959127,0.0007457687752321362,0.003231664886698127,0.028622604426381995,18.50895985099487,608.570124452161,373248057.8766273,21.20727601571746,2492703.2297560517,77174108592030.11,515400269824.0,1.3547396659851074,1.3547396659851074
11180,1787524407.304502,0.21575315296649933,18.050302654504776,138.22457885742188,134.6265421807766,0.030968008054928345,0.002563790897979881,0.028404217156948464,0.0007457501487806439,0.003231584094464779,0.028648228960335784,18.517936195014045,608.2751274968122,373067130.4267913,21.19699604697678,2491494.9222269426,77243192925207.11,515861643264.0,1.3392059803009033,1.3392059803009033
11190,1787524600.4493854,0.16863766312599182,18.050302654504776,138.22457885742188,134.6265421807766,0.030629736625335434,0.0026045942848378963,0.028025142340497536,0.0007457314059138298,0.0032315030694007874,0.028673853494289574,18.474583850009367,609.702502175403,373942567.4639379,21.24673678772374,2497341.4489104506,77312277258384.11,516323016704.0,1.35968017578125,1.35968017578125
11200,1787524800.7864037,0.20684170722961426,18.050302654504776,138.22457885742188,134.6265421807766,0.03188630266848839,0.0030154755169695072,0.02887082715151888,0.0007457127794623375,0.003231422044336796,0.028699478028243363,19.97720907907933,563.8425245194016,345815738.8428698,19.64862152516306,2309498.980431469,77381361591561.11,516784390144.0,1.3441706895828247,1.3441706895828247
11210,1787524998.5051513,0.20420219004154205,18.050302654504776,138.22457885742188,134.6265421807766,0.031011476774107326,0.002816402663787206,0.02819507411032012,0.0007456940948031843,0.003231341252103448,0.02872510256219715,18.51420166902244,608.3978235392499,373142382.32909304,21.201271723243924,2491997.4852167675,77450445924738.12,517245763584.0,1.347538948059082,1.347538948059082
11220,1787525197.5987704,0.12821587920188904,18.050302654504776,138.22457885742188,134.6265421807766,0.030899898120851227,0.0025111189620061355,0.028388779158845093,0.000745675468351692,0.0032312604598701,0.028750727096150938,18.665002977941185,603.4823575068327,370127630.08207834,21.02997898193627,2471863.736347987,77519530257915.12,517707137024.0,1.3514177799224854,1.3514177799224854
11230,1787525393.8700507,0.21173961460590363,18.050302654504776,138.22457885742188,134.6265421807766,0.03130893505206614,0.002437535673379898,0.02887139937868624,0.0007456567254848778,0.0032311794348061085,0.028776351630104727,18.56718210107647,606.6617938403775,372077641.0815605,21.140775061452302,2484886.7075701864,77588614591092.12,518168510464.0,1.3463270664215088,1.3463270664215088
11240,1787525597.0078082,0.17133158445358276,18.050302654504776,138.22457885742188,134.6265421807766,0.03061003548403581,0.002192094922065735,0.028417940561970074,0.0007456380990333855,0.003231098409742117,0.028801976164058517,18.514555105008185,608.3862094505901,373135259.17949677,21.200866998835043,2491949.913909617,77657698924269.12,518629883904.0,1.3486462831497192,1.3486462831497192
11250,1787525803.2830827,0.2401491105556488,18.050302654504776,138.22457885742188,134.6265421807766,0.030983743737592842,0.0031279467723586345,0.027855796965234207,0.0007456194143742323,0.003231017617508769,0.028827600698012306,18.62119680806063,604.902043413456,370998351.4437603,21.079451786577287,2477678.769821516,77726783257446.12,519091257344.0,1.339573621749878,1.339573621749878
11260,1787528562.0883925,0.22891168296337128,18.050302654504776,138.22457885742188,134.6265421807766,0.031000731964454506,0.003208755035743569,0.027791976928710938,0.00074560078792274,0.003230936825275421,0.028853225231966095,18.575210724025965,606.3995809980592,371916820.7747245,21.131637544018435,2483812.6837680503,77795867590623.14,519552630784.0,1.3453742265701294,1.3453742265701294
11270,1787528752.5001123,0.17700187861919403,18.050302654504776,138.22457885742188,134.6265421807766,0.03133679548222007,0.0026437888542811074,0.028693006627938965,0.0007455820450559258,0.0032308558002114296,0.02887884976591988,18.895639229100198,596.1163770873068,365609929.03912896,20.77329142267778,2441692.6805496085,77864951923800.14,520014004224.0,1.347909927368164,1.347909927368164
11280,1787528941.5387738,0.17703697085380554,18.050302654504776,138.22457885742188,134.6265421807766,0.03128808906132525,0.002657096324996515,0.02863099273632873,0.0007455634186044335,0.003230774775147438,0.02890447429987367,18.53586367610842,607.6868171251496,372706308.0748078,21.176494776977716,2489085.2029446126,77934036256977.14,520475377664.0,1.3388407230377197,1.3388407230377197
11290,1787529130.989967,0.1849324107170105,18.050302654504776,138.22457885742188,134.6265421807766,0.031134133876273125,0.0025160004469481382,0.02861813342932499,0.0007455447339452803,0.00323069398291409,0.02893009883382746,18.51903955079615,608.2388867470047,373044903.2602938,21.195733139789418,2491346.4801157312,78003120590154.14,520936751104.0,1.3517050743103027,1.3517050743103027
11300,1787529320.2678416,0.19603392481803894,18.050302654504776,138.22457885742188,134.6265421807766,0.03088148886507208,0.0025606810143499665,0.02832080785072211,0.0007455260492861271,0.0032306131906807423,0.02895572336778125,18.657259379979223,603.7328297041955,370281249.6198463,21.038707364763994,2472889.670468385,78072204923331.14,521398124544.0,1.3335844278335571,1.3335844278335571
11310,1787529508.579604,0.20225079357624054,18.050302654504776,138.22457885742188,134.6265421807766,0.030738348536419147,0.0025914407363443665,0.02814690780007478,0.0007455073646269739,0.0032305321656167507,0.02898134790173504,18.510473741218448,608.5203521786552,373217531.55981404,21.20554156589852,2492499.362523772,78141289256508.16,521859497984.0,1.3359614610671997,1.3359614610671997
11320,1787529705.192759,0.20642170310020447,18.050302654504776,138.22457885742188,134.6265421807766,0.03107303815583388,0.002657635927651868,0.02841540222818201,0.0007454887381754816,0.003230451140552759,0.029006972435688824,20.14834143128246,559.0534604754827,342878511.42795414,19.48173360386103,2289882.974107577,78210373589685.16,522320871424.0,1.351062536239624,1.351062536239624
11330,1787529894.7693715,0.18195077776908875,18.050302654504776,138.22457885742188,134.6265421807766,0.030931851798386284,0.003043396229093725,0.02788845556929256,0.0007454700535163283,0.0032303703483194113,0.029032596969642614,18.559778299182653,606.9038012429303,372226068.99375206,21.149208465554096,2485877.9698910424,78279457922862.16,522782244864.0,1.3399425745010376,1.3399425745010376
11340,1787530125.9618495,0.18925276398658752,18.050302654504776,138.22457885742188,134.6265421807766,0.03189377069021716,0.0029928176240487533,0.02890095306616841,0.0007454513688571751,0.0032302895560860634,0.029058221503596403,18.587996468879282,605.9824693241474,371660997.9599825,21.11710215681719,2482104.1943517076,78348542256039.16,523243618304.0,1.3375933170318604,1.3375933170318604
11350,1787530315.3817992,0.1737312227487564,18.050302654504776,138.22457885742188,134.6265421807766,0.03144624405963854,0.0025784870553197284,0.028867757004318817,0.0007454326841980219,0.003230208531022072,0.029083846037550192,19.149477156810462,588.2144931562264,360763547.80492467,20.497928852552537,2409326.563967903,78417626589216.16,523704991744.0,1.3431367874145508,1.3431367874145508
11360,1787530503.765694,0.1724969893693924,18.050302654504776,138.22457885742188,134.6265421807766,0.03124750896610997,0.00280963990724448,0.02843786905886549,0.0007454139995388687,0.0032301275059580803,0.02910947057150398,18.665476058144122,603.4670621264594,370118249.12368184,21.029445972936468,2471801.0864699776,78486710922393.16,524166365184.0,1.343935489654541,1.343935489654541
11370,1787530691.6146958,0.2200387716293335,18.050302654504776,138.22457885742188,134.6265421807766,0.03152364317440626,0.003002624958753586,0.028521018215652668,0.0007453953730873764,0.0032300467137247324,0.02913509510545777,18.608239749912173,605.323241283645,371256680.4032559,21.09412956836681,2479403.9962978098,78555795255570.17,524627738624.0,1.330159068107605,1.330159068107605
11380,1787530880.076513,0.1917630136013031,18.050302654504776,138.22457885742188,134.6265421807766,0.031770348153782615,0.002996625999609629,0.028773722154172985,0.0007453766884282231,0.0032299659214913845,0.029160719639411557,18.571302454918623,606.5271957819373,371995089.4381455,21.13608462716736,2484335.393922815,78624879588747.17,525089112064.0,1.3322086334228516,1.3322086334228516
11390,1787531068.7337997,0.21513018012046814,18.050302654504776,138.22457885742188,134.6265421807766,0.030076908681428795,0.0024009548466313968,0.027675953834797398,0.0007453580037690699,0.003229884896427393,0.029186344173365346,18.4978871839121,608.9344089954487,373471480.7704459,21.21997049832079,2494195.339245358,78693963921924.17,525550485504.0,1.3369108438491821,1.3369108438491821
11400,1787531257.1383522,0.15469177067279816,18.050302654504776,138.22457885742188,134.6265421807766,0.0317537398500876,0.002406951265804695,0.029346788584282905,0.0007453393191099167,0.0032298038713634014,0.029211968707319135,18.54028175305575,607.542007722914,372617493.61288315,21.171448500731994,2488492.063633056,78763048255101.17,526011858944.0,1.3462235927581787,1.3462235927581787
11410,1787531447.2675033,0.2434215396642685,18.050302654504776,138.22457885742188,134.6265421807766,0.03135614085829619,0.0031000111590732226,0.02825612969922297,0.0007453206926584244,0.0032297230791300535,0.029237593241272924,18.52976963110268,607.886672325008,372828883.20987684,21.183459273288456,2489903.809843233,78832132588278.17,526473232384.0,1.3315359354019165,1.3315359354019165
11420,1787531640.2545633,0.18721508979797363,18.050302654504776,138.22457885742188,134.6265421807766,0.030915216796777466,0.0025727724035580954,0.028342444393219368,0.0007453020079992712,0.0032296422868967056,0.029263217775226714,18.902898997999728,595.8874351067493,365469514.4078876,20.765313318629975,2440754.934197245,78901216921455.19,526934605824.0,1.348951816558838,1.348951816558838
11430,1787531835.038093,0.2279214859008789,18.050302654504776,138.22457885742188,134.6265421807766,0.031195865548921353,0.002712044131123658,0.028483821417797695,0.0007452833233401179,0.003229561261832714,0.029288842309180503,18.58525068499148,606.0719971399818,371715907.1348557,21.120221996298618,2482470.9002853655,78970301254632.19,527395979264.0,1.3370873928070068,1.3370873928070068
11440,1787532033.351416,0.19426871836185455,18.050302654504776,138.22457885742188,134.6265421807766,0.030733741424752003,0.002357791036818967,0.028375950387933037,0.0007452646386809647,0.0032294802367687225,0.02931446684313429,18.52746167499572,607.9623964464415,372875326.30677545,21.18609808561224,2490213.9758446245,79039385587809.19,527857352704.0,1.3378304243087769,1.3378304243087769
11450,1787532231.4818714,0.21923092007637024,18.050302654504776,138.22457885742188,134.6265421807766,0.03113151550518744,0.00270544940775091,0.02842606609743653,0.0007452460122294724,0.0032293994445353746,0.029340091377088078,18.535853385925293,607.6871544826212,372706514.98279756,21.1765065331135,2489086.5847608163,79108469920986.19,528318726144.0,1.3345485925674438,1.3345485925674438
11460,1787532430.8256536,0.2002737671136856,18.050302654504776,138.22457885742188,134.6265421807766,0.03063591123756134,0.0023742842516212754,0.028261626985940067,0.0007452273275703192,0.0032293186523020267,0.029365715911041868,18.502398320939392,608.7859424825155,373380423.3304147,21.2147967801372,2493587.2204083833,79177554254163.19,528780099584.0,1.3426469564437866,1.3426469564437866
11470,1787532632.0342715,0.21379227936267853,18.050302654504776,138.22457885742188,134.6265421807766,0.030708913945338943,0.0023698267724477882,0.028339087172891155,0.000745208642911166,0.003229237627238035,0.029391340444995657,18.68962938664481,602.6871783797383,369639931.0430905,21.002268809266507,2468606.682643408,79246638587340.2,529241473024.0,1.3486974239349365,1.3486974239349365
11480,1787532830.4524758,0.22406229376792908,18.050302654504776,138.22457885742188,134.6265421807766,0.031385096523797874,0.0026341686871918764,0.028750927836605995,0.0007451899582520127,0.0032291566021740437,0.029416964978949446,18.63435714598745,604.4748370847601,370736337.3781801,21.064564623760234,2475928.9326991774,79315722920517.2,529702846464.0,1.3367538452148438,1.3367538452148438
11490,1787533032.1472929,0.1591864377260208,18.050302654504776,138.22457885742188,134.6265421807766,0.031196687709201466,0.002521465052709435,0.02867522265649203,0.0007451713318005204,0.0032290758099406958,0.029442589512903235,18.57958422927186,606.2568387431262,371829274.13500303,21.12666330312517,2483228.011491845,79384807253694.2,530164219904.0,1.342035174369812,1.342035174369812
11500,1787533231.6392071,0.18052761256694794,18.050302654504776,138.22457885742188,134.6265421807766,0.031679062962983597,0.0024466282603415575,0.029232434702642036,0.0007451526471413672,0.003228995017707348,0.02946821404685702,18.611078060232103,605.2309255565781,371200061.3474482,21.09091257655956,2479025.871079744,79453891586871.2,530625593344.0,1.3307173252105713,1.3307173252105713
11510,1787533431.73377,0.1902221292257309,18.050302654504776,138.22457885742188,134.6265421807766,0.030929218356808025,0.002390367571603168,0.028538850785204857,0.000745133962482214,0.0032289139926433563,0.02949383858081081,18.518359099980444,608.261236278321,373058610.6685663,21.196511969804902,2491438.023796003,79522975920048.2,531086966784.0,1.3253307342529297,1.3253307342529297
11520,1787533671.1638904,0.1949465423822403,18.050302654504776,138.22457885742188,134.6265421807766,0.03133993059622519,0.0028359911997209897,0.0285039393965042,0.0007451152778230608,0.0032288329675793648,0.0295194631147646,21.866275048814714,515.1311768855929,315940108.78751767,17.951142544745323,2109977.3005233887,79592060253225.22,531548340224.0,1.3247603178024292,1.3247603178024292
11530,1787533876.0540504,0.21967583894729614,18.050302654504776,138.22457885742188,134.6265421807766,0.030992379581386394,0.0025964370279601126,0.02839594255342628,0.0007450965931639075,0.003228752175346017,0.02954508764871839,18.52241235692054,608.1281305559221,372976974.3042732,21.191873540015525,2490892.822757057,79661144586402.22,532009713664.0,1.3369640111923218,1.3369640111923218
11540,1787534074.1383054,0.23190389573574066,18.050302654504776,138.22457885742188,134.6265421807766,0.030360619227091473,0.0025413473785826654,0.027819271848508804,0.0007450779667124152,0.003228671383112669,0.02957071218267218,18.546026340685785,607.3538230283505,372502076.22884506,21.16489069482074,2487721.2591241235,79730228919579.22,532471087104.0,1.3322429656982422,1.3322429656982422
11550,1787534272.2448893,0.20049643516540527,18.050302654504776,138.22457885742188,134.6265421807766,0.030358360741626133,0.0020874219410347214,0.02827093880059141,0.000745059282053262,0.0032285903580486774,0.029596336716625968,18.578553434927016,606.2904757064714,371849904.34791857,21.127835474313557,2483365.788493707,79799313252756.22,532932460544.0,1.3299236297607422,1.3299236297607422
11560,1787534467.6733704,0.1702776700258255,18.050302654504776,138.22457885742188,134.6265421807766,0.030557800648790417,0.002463090600389423,0.028094710048400993,0.0007450405973941088,0.003228509332984686,0.029621961250579754,18.517482473049313,608.2900316710889,373076271.45077455,21.19751542333946,2491555.96972478,79868397585933.22,533393833984.0,1.335631251335144,1.335631251335144
11570,1787534659.1796613,0.19828908145427704,18.050302654504776,138.22457885742188,134.6265421807766,0.0314511837945743,0.0026719928577993855,0.028779190936774918,0.0007450219127349555,0.003228428540751338,0.029647585784533543,18.664210461080074,603.5079824827568,370143346.385118,21.030871953699886,2471968.696249372,79937481919110.23,533855207424.0,1.3260546922683716,1.3260546922683716
11580,1787534867.7719128,0.18379409611225128,18.050302654504776,138.22457885742188,134.6265421807766,0.03030429221689701,0.002179142313473152,0.02812514990342386,0.0007450032862834632,0.00322834774851799,0.029673210318487332,18.576937166042626,606.3432254370663,371882256.79787785,21.129673681697604,2483581.8513902235,80006566252287.23,534316580864.0,1.335642695426941,1.335642695426941
11590,1787535059.6775646,0.21974462270736694,18.050302654504776,138.22457885742188,134.6265421807766,0.030515294804266006,0.0024293682566194825,0.028085926547646523,0.0007449845434166491,0.003228266490623355,0.02969883485244112,18.601565258111805,605.5404394040429,371389892.29348123,21.101698425765978,2480293.6397989597,80075650585464.23,534777954304.0,1.337540864944458,1.337540864944458
11600,1787535249.6344059,0.1981005221605301,18.050302654504776,138.22457885742188,134.6265421807766,0.03059003535996784,0.0020801522063486504,0.028509883153619187,0.0007449659169651568,0.003228185698390007,0.02972445938639491,18.58479005889967,606.0870187019425,371725120.1550202,21.12074546335342,2482532.4286031565,80144734918641.23,535239327744.0,1.3353826999664307,1.3353826999664307
11610,1787535439.0721385,0.20071706175804138,18.050302654504776,138.22457885742188,134.6265421807766,0.03021702023618149,0.0019510444818121014,0.02826597575436939,0.0007449472323060036,0.003228104906156659,0.0297500839203487,18.588214498013258,605.9753614960661,371656638.58885914,21.116854465276084,2482075.0806878866,80213819251818.23,535700701184.0,1.3341411352157593,1.3341411352157593
11620,1787535627.1308706,0.205290749669075,18.050302654504776,138.22457885742188,134.6265421807766,0.031110480258410626,0.002504044748616941,0.028606435509793686,0.0007449286058545113,0.0032280241139233112,0.029775708454302486,18.564977397210896,606.7338386144356,372121827.56215966,21.14328565694089,2485181.8029647283,80282903584995.25,536162074624.0,1.3363757133483887,1.3363757133483887
11630,1787535815.278212,0.17721819877624512,18.050302654504776,138.22457885742188,134.6265421807766,0.03130205212668939,0.002602358376889518,0.028699693749799873,0.0007449098629876971,0.003227942856028676,0.029801332988256275,18.71432232717052,601.8919522213359,369152203.15887403,20.9745569976633,2465349.436298592,80351987918172.25,536623448064.0,1.3362525701522827,1.3362525701522827
11640,1787536003.5963542,0.2132488489151001,18.050302654504776,138.22457885742188,134.6265421807766,0.031429810280149635,0.002615135275956356,0.028814675004193276,0.0007448912365362048,0.003227862063795328,0.029826957522210065,18.617097111884505,605.0352497119143,371080049.4933339,21.084093721212152,2478224.382820001,80421072251349.25,537084821504.0,1.3358734846115112,1.3358734846115112
11650,1787536191.678335,0.16323992609977722,18.050302654504776,138.22457885742188,134.6265421807766,0.03143187567140117,0.002864522577235193,0.028567353094165974,0.0007448725518770516,0.0032277812715619802,0.029852582056163854,18.57409254088998,606.4360869960587,371939210.6231687,21.132909694498224,2483962.2123358566,80490156584526.25,537546194944.0,1.334908366203308,1.334908366203308
11660,1787536379.830583,0.21138672530651093,18.050302654504776,138.22457885742188,134.6265421807766,0.03102871792560274,0.002492998585556493,0.028535719340046246,0.0007448539254255593,0.0032277004793286324,0.029878206590117643,18.507480724714696,608.6187616533985,373277888.03123564,21.208970910865663,2492902.44773232,80559240917703.25,538007568384.0,1.324332356452942,1.324332356452942
11670,1787536568.528134,0.1674831360578537,18.050302654504776,138.22457885742188,134.6265421807766,0.030765501669410503,0.0022869017539602337,0.028478599915450268,0.0007448351825587451,0.003227619221433997,0.029903831124071432,18.825517292134464,598.3368119560911,366971765.52947813,20.850668495993077,2450787.581772149,80628325250880.27,538468941824.0,1.3345681428909302,1.3345681428909302
11680,1787536756.6887946,0.18137870728969574,18.050302654504776,138.22457885742188,134.6265421807766,0.03089442307298834,0.0026304665952920914,0.028263956477696247,0.0007448165561072528,0.0032275384292006493,0.02992945565802522,18.473179237917066,609.7488610341696,373971000.2661817,21.248352287851233,2497531.334795959,80697409584057.27,538930315264.0,1.3455899953842163,1.3455899953842163
