_step,_timestamp,train/router/bias_max,train/router/bias_min,train/router/capacity_overflow_rate_mean,train/router/layer_0/capacity_overflow_rate,train/router/layer_0/load_balancing_loss,train/router/layer_0/margin_max,train/router/layer_0/margin_min,train/router/layer_0/router_z_loss,train/router/layer_0/routing_entropy,train/router/layer_1/capacity_overflow_rate,train/router/layer_1/load_balancing_loss,train/router/layer_1/margin_max,train/router/layer_1/margin_min,train/router/layer_1/router_z_loss,train/router/layer_1/routing_entropy,train/router/layer_2/capacity_overflow_rate,train/router/layer_2/load_balancing_loss,train/router/layer_2/margin_max,train/router/layer_2/margin_min,train/router/layer_2/router_z_loss,train/router/layer_2/routing_entropy,train/router/layer_46/capacity_overflow_rate,train/router/layer_46/load_balancing_loss,train/router/layer_46/margin_max,train/router/layer_46/margin_min,train/router/layer_46/router_z_loss,train/router/layer_46/routing_entropy,train/router/layer_47/capacity_overflow_rate,train/router/layer_47/load_balancing_loss,train/router/layer_47/margin_max,train/router/layer_47/margin_min,train/router/layer_47/router_z_loss,train/router/layer_47/routing_entropy,train/router/margin_max,train/router/margin_min,train/router/receiver_overflow_rate_mean,train/router/router_z_loss,train/router/routing_entropy_mean,train/router/sender_overflow_rate_mean,train/router/z_loss_logging_only
16951,1787651771.3800716,3.880563735961914,-8.299606323242188,0.030580773949623108,0.032494865357875824,7.301854133605957,7.4921875,-25.5859375,14.04265022277832,5.93691349029541,0.019415274262428284,7.62516975402832,14.505859375,-18.4013671875,29.420976638793945,5.946952819824219,0.014111308380961418,7.983582973480225,14.6171875,-20.439453125,4.460664749145508,5.945723533630371,0.03737335279583931,8.011341094970703,35.9560546875,-31.265625,26.77487564086914,5.945540428161621,0.04030120372772217,8.031375885009766,29.01611328125,-25.7138671875,28.211584091186523,5.943546295166016,36.3017578125,-36.232421875,0.0012858682312071323,11.06391429901123,5.947915554046631,0.029294904321432114,11.06391429901123
17050,1787653762.6667652,3.56231951713562,-7.94444465637207,0.030906274914741516,0.054040465503931046,7.236587047576904,7.08203125,-18.16796875,16.620311737060547,5.923293113708496,0.02675146982073784,7.338450908660889,15.578125,-20.6015625,27.40608787536621,5.942591667175293,0.018082771450281143,7.9036359786987305,13.08203125,-23.3125,3.8723247051239014,5.94382381439209,0.03535807505249977,8.014375686645508,36.069091796875,-32.97509765625,27.25113296508789,5.946375846862793,0.03599931672215462,8.03279972076416,28.311172485351562,-24.078125,28.61895751953125,5.9450883865356445,36.069091796875,-36.53125,0.0016344323521479964,11.09437084197998,5.9475932121276855,0.029271846637129784,11.09437084197998
17064,1787654103.252372,3.559087038040161,-8.024530410766602,0.0309291984885931,0.03802456334233284,7.500280380249023,7.09375,-19.0703125,16.942140579223633,5.932165145874023,0.01907895691692829,7.537877082824707,12.87109375,-20.51953125,27.54613494873047,5.946792125701904,0.013290639035403728,8.035375595092773,15.390625,-23.6484375,4.076872825622559,5.945345878601074,0.03781038522720337,8.025315284729004,37.24560546875,-31.044921875,28.128690719604492,5.945331573486328,0.039160627871751785,8.044771194458008,27.23046875,-24.921875,28.635910034179688,5.943792343139648,37.24560546875,-39.607177734375,0.001471088151447475,11.24320125579834,5.948009490966797,0.02945811115205288,11.24320125579834
17072,1787654265.060807,3.5902936458587646,-7.931001663208008,0.030509350821375847,0.025386707857251167,8.163484573364258,6.91015625,-19.4453125,16.80962562561035,5.940160751342773,0.01964592933654785,7.5682196617126465,13.482421875,-20.6015625,27.365781784057617,5.946786880493164,0.01563979871571064,8.000431060791016,14.75390625,-24.09375,4.056593894958496,5.945073127746582,0.03620735928416252,8.024394989013672,36.37890625,-31.203125,27.442535400390625,5.945549964904785,0.03746173158288002,8.031484603881836,28.6124267578125,-25.859375,28.889150619506836,5.944611549377441,39.4609375,-45.640625,0.001009881030768156,11.12153434753418,5.948206901550293,0.029499471187591553,11.12153434753418
17153,1787655833.269393,3.7190327644348145,-7.905782222747803,0.030902624130249023,0.028302524238824844,8.4874267578125,7.703125,-21.46875,16.392112731933594,5.935274124145508,0.01894190162420273,7.913588047027588,12.8515625,-19.61328125,27.547439575195312,5.94715690612793,0.013187866657972336,8.031078338623047,14.0703125,-21.01171875,4.482436656951904,5.94564151763916,0.036891259253025055,8.036876678466797,36.275390625,-31.901168823242188,27.370046615600586,5.945143222808838,0.03888528421521187,8.035601615905762,28.13671875,-24.865234375,28.427885055541992,5.943753719329834,36.275390625,-39.103759765625,0.0011075091315433383,11.16010856628418,5.947901725769043,0.029795115813612938,11.16010856628418
17159,1787655947.2352357,3.7125532627105713,-7.984341621398926,0.031120706349611282,0.042312197387218475,9.013294219970703,7.6328125,-22.1640625,16.346202850341797,5.924413681030273,0.01921689324080944,8.346894264221191,13.0205078125,-20.05078125,27.683279037475586,5.946106910705566,0.018920348957180977,7.904875755310059,14.83203125,-22.6806640625,4.528984069824219,5.944319725036621,0.03747488930821419,8.019725799560547,37.8564453125,-32.49609375,27.489532470703125,5.945125102996826,0.03817213326692581,8.02790641784668,28.942138671875,-26.5892333984375,28.667007446289062,5.944674491882324,37.8564453125,-36.646484375,0.0015038195997476578,11.28129768371582,5.947809219360352,0.029616888612508774,11.28129768371582
17168,1787656119.3927467,3.6064491271972656,-7.998600482940674,0.031045375391840935,0.03157203644514084,8.818248748779297,7.9296875,-19.1796875,16.20176887512207,5.930482864379883,0.01963493600487709,7.918768882751465,13.55078125,-19.46875,27.908849716186523,5.946425914764404,0.01789138838648796,7.894130229949951,13.0576171875,-21.8701171875,4.6375932693481445,5.944764614105225,0.038439542055130005,8.01640510559082,38.2177734375,-34.73046875,27.329618453979492,5.945296287536621,0.038838211447000504,8.032537460327148,27.955078125,-25.2373046875,28.944290161132812,5.944283485412598,38.2177734375,-38.1376953125,0.0014184762258082628,11.113126754760742,5.947793483734131,0.02962690219283104,11.113126754760742
17233,1787657350.006894,3.81234073638916,-7.778781890869141,0.03092648647725582,0.020429782569408417,8.146679878234863,9.03125,-22.625,16.105276107788086,5.941398620605469,0.019351229071617126,7.809086799621582,13.509765625,-19.3359375,26.92118263244629,5.946105003356934,0.0149786826223135,7.978259086608887,18.7001953125,-20.53125,4.498584270477295,5.945615768432617,0.03666681796312332,8.035667419433594,36.908203125,-33.73095703125,26.979827880859375,5.94551420211792,0.0384756475687027,8.023475646972656,28.61328125,-26.4140625,28.28813362121582,5.9444379806518555,36.908203125,-33.73095703125,0.0010178437223657966,11.09480094909668,5.94813871383667,0.029908645898103714,11.09480094909668
17254,1787657814.2010708,3.7927517890930176,-8.003219604492188,0.030555224046111107,0.017320632934570312,8.384016036987305,8.2275390625,-20.21875,16.194486618041992,5.9405107498168945,0.018458280712366104,8.569976806640625,14.46484375,-18.89453125,27.711502075195312,5.947290420532227,0.01161695085465908,8.038040161132812,13.8828125,-19.7431640625,4.602877616882324,5.945900917053223,0.03744790330529213,8.051307678222656,36.41015625,-33.3916015625,27.09499168395996,5.945241928100586,0.037862762808799744,8.040657043457031,28.361328125,-25.8994140625,28.485076904296875,5.944665908813477,36.41015625,-36.76953125,0.0008371418225578964,11.090655326843262,5.9481353759765625,0.029718082398176193,11.090655326843262
17270,1787658115.6250577,3.777686357498169,-7.929416656494141,0.030920377001166344,0.028022484853863716,7.661949634552002,7.765625,-27.0546875,16.264925003051758,5.937633514404297,0.019741367548704147,8.431163787841797,13.490234375,-20.716796875,27.51317596435547,5.947196960449219,0.014127742499113083,8.136869430541992,13.28125,-20.2589111328125,4.511567115783691,5.943737030029297,0.03830017149448395,8.026811599731445,39.2578125,-33.4072265625,27.681766510009766,5.945265769958496,0.037977032363414764,8.011674880981445,29.44091796875,-26.296875,29.27898406982422,5.944497108459473,39.2578125,-37.640625,0.0010328908683732152,11.179354667663574,5.947997570037842,0.0298874881118536,11.179354667663574
17318,1787659020.0150435,4.019032001495361,-7.6581525802612305,0.029940932989120483,0.026398425921797752,8.241504669189453,8.6328125,-25.552734375,16.29010581970215,5.936766624450684,0.018325773999094963,7.532997131347656,12.30078125,-18.859375,26.505027770996094,5.946761131286621,0.01505680289119482,7.93387508392334,14.484375,-18.90234375,4.465363502502441,5.9452900886535645,0.036783356219530106,8.023473739624023,35.88671875,-32.494140625,27.364238739013672,5.945367336273193,0.03814638406038284,8.022977828979492,28.68359375,-24.3887939453125,28.698421478271484,5.944562911987305,38.572021484375,-46.060546875,0.0009533767588436604,11.102947235107422,5.947925567626953,0.02898755669593811,11.102947235107422
17321,1787659077.6927023,4.038386821746826,-7.721930980682373,0.031103020533919334,0.023539947345852852,8.1829252243042,12.03515625,-21.52734375,16.258541107177734,5.93949031829834,0.018260547891259193,8.278554916381836,13.552734375,-18.86328125,26.640151977539062,5.948165416717529,0.012533120810985565,8.024770736694336,14.26953125,-18.82177734375,4.394930362701416,5.945583343505859,0.03654027730226517,8.043919563293457,36.7998046875,-31.885009765625,28.077835083007812,5.945603370666504,0.039761073887348175,8.03431510925293,26.8515625,-24.84326171875,29.249984741210938,5.944276332855225,36.7998046875,-45.708984375,0.0013288118643686175,11.174051284790039,5.948042869567871,0.02977420948445797,11.174051284790039
17351,1787659647.9014158,3.98958683013916,-7.935852527618408,0.030752964317798615,0.024060677736997604,7.66510534286499,10.28125,-27.09375,16.39581298828125,5.939801216125488,0.018745655193924904,7.839892387390137,15.4443359375,-18.3515625,27.48421287536621,5.947117805480957,0.018604353070259094,7.889674186706543,13.3203125,-18.62158203125,4.483227252960205,5.943814754486084,0.038870133459568024,8.011136054992676,36.025390625,-31.625,27.39849853515625,5.944490909576416,0.04060768708586693,8.007628440856934,29.6865234375,-26.35546875,29.171207427978516,5.943513870239258,36.025390625,-35.708740234375,0.0012500433949753642,11.257777214050293,5.948066711425781,0.02950291894376278,11.257777214050293
17390,1787660414.196241,3.8867509365081787,-7.886542320251465,0.030886270105838776,0.024197755381464958,7.949146270751953,9.15625,-29.265625,16.385013580322266,5.939062118530273,0.019344160333275795,7.447885036468506,13.7578125,-18.208984375,27.3134822845459,5.946359634399414,0.01770276390016079,7.883184432983398,13.96875,-18.197265625,4.541457176208496,5.944518566131592,0.03792784363031387,8.010190963745117,38.416015625,-32.001953125,27.389394760131836,5.945091247558594,0.040223345160484314,8.007436752319336,29.330078125,-24.7109375,28.571239471435547,5.9436845779418945,38.416015625,-35.263671875,0.0011645163176581264,11.147692680358887,5.94803524017334,0.029721755534410477,11.147692680358887
17402,1787660653.9679353,3.843881845474243,-7.958891868591309,0.031041359528899193,0.024148771539330482,8.162556648254395,10.0859375,-18.71728515625,16.45078468322754,5.939268112182617,0.01968635991215706,8.190284729003906,15.3388671875,-18.296875,27.591447830200195,5.947063446044922,0.013973521068692207,8.100251197814941,14.21875,-18.5078125,4.2438435554504395,5.9442315101623535,0.03691748157143593,8.040088653564453,39.828125,-33.7734375,27.73708152770996,5.945743083953857,0.03816472738981247,8.022850036621094,30.6962890625,-25.76171875,29.115270614624023,5.944490909576416,39.828125,-36.6142578125,0.0012379204854369164,11.154062271118164,5.948145866394043,0.029803438112139702,11.154062271118164
17405,1787660711.653883,3.849717855453491,-7.913146018981934,0.030115321278572083,0.022586988285183907,8.3976469039917,9.40625,-22.15625,16.396257400512695,5.938982963562012,0.019086558371782303,7.615406513214111,13.5703125,-19.29296875,27.328445434570312,5.946115970611572,0.016015976667404175,7.953261852264404,16.109375,-18.047607421875,4.404950141906738,5.944635391235352,0.03606793284416199,8.065655708312988,36.53369140625,-32.2080078125,27.20458984375,5.9453125,0.03684156388044357,8.053325653076172,28.341796875,-25.8125,28.522216796875,5.944071292877197,36.53369140625,-37.791015625,0.0010656630620360374,11.096961975097656,5.947989463806152,0.02904966101050377,11.096961975097656
17406,1787660732.0254595,3.8102610111236572,-7.938928127288818,0.031010892242193222,0.03573627397418022,7.457056045532227,9.1328125,-18.546875,16.527902603149414,5.933706283569336,0.021903976798057556,8.292844772338867,14.9736328125,-17.83203125,27.511680603027344,5.945651531219482,0.01212929654866457,8.028676986694336,13.95703125,-17.1015625,4.357647895812988,5.945365905761719,0.03762722760438919,8.038375854492188,38.17236328125,-32.4765625,27.8360652923584,5.945446968078613,0.03929377347230911,8.044525146484375,29.4541015625,-25.630859375,29.19802474975586,5.944301128387451,38.17236328125,-47.994140625,0.0013460265472531319,11.264019012451172,5.947836875915527,0.029664862900972366,11.264019012451172
17409,1787660789.5136826,3.848877191543579,-7.857510089874268,0.03064536862075329,0.03894301876425743,8.708930969238281,8.9921875,-22.15625,16.422744750976562,5.926966667175293,0.01926478184759617,7.69872522354126,13.708984375,-17.712890625,27.099746704101562,5.945937633514404,0.013543094508349895,8.089224815368652,13.92578125,-17.02734375,4.2856125831604,5.944072723388672,0.03538065403699875,8.034805297851562,36.80859375,-32.04150390625,27.37377166748047,5.945429801940918,0.038259804248809814,8.043047904968262,27.3154296875,-25.228515625,28.778789520263672,5.943655014038086,36.80859375,-32.234375,0.001153825782239437,11.049708366394043,5.94773006439209,0.029491543769836426,11.049708366394043
17457,1787661842.2909153,3.910905361175537,-8.071162223815918,0.031136993318796158,0.03653808310627937,7.699672222137451,9.07421875,-20.81640625,16.51456642150879,5.935232162475586,0.01978096179664135,8.045762062072754,14.03515625,-17.69921875,27.64253807067871,5.9467573165893555,0.013497959822416306,7.977201461791992,13.6796875,-17.4423828125,4.319509983062744,5.945941925048828,0.03834766149520874,8.013915061950684,38.27587890625,-34.02734375,27.755788803100586,5.945440292358398,0.03895990923047066,8.070411682128906,30.048828125,-25.07080078125,29.12436866760254,5.945042610168457,38.27587890625,-37.5546875,0.0012771626934409142,11.125036239624023,5.948044776916504,0.02985983155667782,11.125036239624023
17463,1787661963.7617986,3.91499924659729,-8.062911987304688,0.030558016151189804,0.029039328917860985,7.7749786376953125,9.0546875,-21.7890625,16.51885986328125,5.9380974769592285,0.01828278973698616,7.912296295166016,15.35791015625,-17.365234375,27.63262939453125,5.947167873382568,0.01204682793468237,7.943031311035156,13.55224609375,-16.76171875,4.500419616699219,5.945849895477295,0.0365496464073658,8.054718017578125,38.771484375,-32.216796875,27.608366012573242,5.946141242980957,0.03663880378007889,8.014226913452148,28.62939453125,-25.37109375,28.807584762573242,5.944984436035156,38.771484375,-44.9609375,0.0010591745376586914,11.096214294433594,5.9481611251831055,0.029498841613531113,11.096214294433594
17466,1787662022.405055,3.912691593170166,-8.122830390930176,0.03107287548482418,0.026715915650129318,7.767755508422852,10.72265625,-23.65234375,16.530141830444336,5.938970565795898,0.019888190552592278,8.505687713623047,13.107421875,-18.0888671875,27.948551177978516,5.947361469268799,0.011597628705203533,7.996401786804199,19.53515625,-16.7734375,4.386862754821777,5.946078300476074,0.03749656304717064,8.032234191894531,37.986328125,-32.77783203125,27.796255111694336,5.945382118225098,0.03970160707831383,8.027861595153809,28.361572265625,-28.12060546875,29.04641342163086,5.944122314453125,37.986328125,-43.47265625,0.0010049600386992097,11.208280563354492,5.948233604431152,0.030067916959524155,11.208280563354492
17486,1787662422.3973181,3.9524495601654053,-8.121320724487305,0.030277123674750328,0.019015299156308174,7.762663841247559,9.458984375,-27.1484375,16.50676918029785,5.942648410797119,0.019621562212705612,8.520842552185059,17.048828125,-19.951171875,28.31179428100586,5.946335792541504,0.01261367928236723,8.028290748596191,13.5390625,-17.283203125,4.335139274597168,5.944999694824219,0.036771226674318314,8.045503616333008,37.001953125,-32.802734375,27.929155349731445,5.945613861083984,0.04000061750411987,8.036858558654785,29.05487060546875,-30.11572265625,29.02891731262207,5.943461894989014,37.001953125,-41.7109375,0.0009126078221015632,11.27759838104248,5.948101997375488,0.029364516958594322,11.27759838104248
17494,1787662583.7796285,3.969839334487915,-8.084973335266113,0.030685316771268845,0.04411754384636879,7.1465654373168945,11.1171875,-25.6328125,16.478851318359375,5.928074836730957,0.017609601840376854,8.185087203979492,13.46875,-17.5836181640625,28.162973403930664,5.9471917152404785,0.013331391848623753,8.025276184082031,12.63671875,-17.306640625,4.314390659332275,5.945578575134277,0.03654247894883156,8.02613639831543,37.0693359375,-33.150390625,27.60696029663086,5.945424556732178,0.0387679859995842,8.042074203491211,30.73828125,-26.267578125,29.25421714782715,5.943958282470703,37.0693359375,-49.359375,0.001278260606341064,11.172721862792969,5.947813987731934,0.02940705232322216,11.172721862792969
17496,1787662623.3316205,3.911606550216675,-8.063693046569824,0.031809546053409576,0.07000813633203506,6.793757438659668,9.314453125,-19.220703125,16.575462341308594,5.9097394943237305,0.019136201590299606,7.886359691619873,13.892578125,-17.84527587890625,28.037109375,5.947125434875488,0.01689033955335617,7.991473197937012,12.859375,-17.3720703125,4.40699577331543,5.944464683532715,0.036651547998189926,8.010400772094727,36.1591796875,-34.27691650390625,27.31881332397461,5.946037292480469,0.04085699841380119,8.04083251953125,28.9609375,-27.3955078125,28.992055892944336,5.943568229675293,36.1591796875,-60.2578125,0.0019284719601273537,11.138221740722656,5.947615623474121,0.0298810712993145,11.138221740722656
17565,1787663986.1993246,3.8735084533691406,-7.87403678894043,0.031124142929911613,0.021582994610071182,8.060186386108398,13.77734375,-20.21875,16.70762062072754,5.940281867980957,0.020339757204055786,9.08988094329834,13.87109375,-18.11083984375,27.39421844482422,5.946629524230957,0.012686675414443016,8.102221488952637,14.3046875,-17.775390625,4.352334499359131,5.944488525390625,0.03781897574663162,8.055190086364746,36.160400390625,-34.88671875,28.228586196899414,5.945919513702393,0.03953564912080765,8.057188034057617,32.64404296875,-27.46923828125,29.27120590209961,5.944120407104492,36.8203125,-41.3779296875,0.0010923093650490046,11.179083824157715,5.948047637939453,0.030031833797693253,11.179083824157715
17575,1787664174.7983785,3.833266019821167,-7.9055705070495605,0.031008753925561905,0.026786303147673607,7.3760986328125,9.74609375,-19.4765625,16.823314666748047,5.938841819763184,0.02001136913895607,7.774313926696777,13.55859375,-19.21484375,27.06856346130371,5.94669246673584,0.012248814105987549,8.04810619354248,13.6640625,-18.6796875,4.48824405670166,5.945581436157227,0.03619534522294998,8.010841369628906,35.85009765625,-33.9493408203125,27.53436851501465,5.945693016052246,0.0390704907476902,8.003599166870117,29.84375,-24.3173828125,29.35611343383789,5.944818496704102,36.7880859375,-57.6640625,0.0010167340515181422,11.26524543762207,5.948225975036621,0.02999201975762844,11.26524543762207
17587,1787664407.3591056,3.964571952819824,-7.803222179412842,0.030606266111135483,0.019101720303297043,8.384572982788086,10.7626953125,-25.7265625,16.739675521850586,5.940654754638672,0.018839100375771523,7.439459323883057,14.158355712890625,-19.41796875,26.69158935546875,5.945981979370117,0.013452508486807346,7.986698627471924,14.0625,-18.619140625,4.534587383270264,5.945374488830566,0.03849230334162712,8.03171157836914,35.634765625,-34.892578125,27.275968551635742,5.944744110107422,0.038421835750341415,8.026130676269531,30.068359375,-28.41796875,29.233943939208984,5.944258689880371,35.634765625,-51.744140625,0.0010044439695775509,11.163673400878906,5.948101997375488,0.029601823538541794,11.163673400878906
17594,1787664541.1604383,4.066945552825928,-7.834982395172119,0.03092930093407631,0.017683813348412514,8.171821594238281,10.5,-20.97216796875,16.74173355102539,5.94191312789917,0.020468607544898987,8.207294464111328,12.9658203125,-19.6065673828125,26.62755584716797,5.946075439453125,0.012521833181381226,8.0198392868042,15.03515625,-20.232421875,4.460394382476807,5.944950103759766,0.037702932953834534,8.015253067016602,36.7890625,-34.43359375,27.80199432373047,5.9450860023498535,0.04076313599944115,8.051288604736328,28.83837890625,-25.0078125,29.36717987060547,5.943029880523682,37.501953125,-41.7060546875,0.0010610937606543303,11.132421493530273,5.9480390548706055,0.02986820600926876,11.132421493530273
17596,1787664579.18005,4.057351112365723,-7.794814109802246,0.03131702169775963,0.02958574704825878,7.55109977722168,16.875,-24.5625,16.824522018432617,5.936710834503174,0.0185058806091547,7.659171104431152,13.41015625,-19.736328125,26.49764060974121,5.947412490844727,0.01280221901834011,7.998587608337402,14.0625,-20.306640625,4.440896987915039,5.944979190826416,0.038207340985536575,8.022223472595215,40.4130859375,-35.89892578125,27.566463470458984,5.944758415222168,0.0409882590174675,8.047758102416992,29.333984375,-24.587890625,29.01801109313965,5.942938804626465,40.4130859375,-42.990234375,0.001288138097152114,11.155101776123047,5.947869777679443,0.03002888523042202,11.155101776123047
17605,1787664780.9371512,4.041057109832764,-7.82832145690918,0.0315348282456398,0.04058137163519859,7.251638412475586,11.08447265625,-18.828125,16.900638580322266,5.930956840515137,0.01841643825173378,8.667704582214355,12.9296875,-19.6513671875,26.752513885498047,5.946741104125977,0.012791216373443604,8.003087997436523,13.37109375,-19.30859375,4.4111328125,5.945538520812988,0.036907631903886795,8.044500350952148,35.953125,-33.7265625,27.29928970336914,5.945176124572754,0.04007546603679657,8.037628173828125,29.6171875,-25.87060546875,28.52813720703125,5.943675994873047,36.921875,-41.85009765625,0.0014296153094619513,11.120718002319336,5.9478912353515625,0.030105210840702057,11.120718002319336
17655,1787665726.386962,3.9805068969726562,-8.22890567779541,0.031231392174959183,0.01697896420955658,7.977268218994141,10.853515625,-23.78125,17.028057098388672,5.942807197570801,0.019793573766946793,7.600447654724121,14.953125,-21.953125,28.208227157592773,5.945644378662109,0.017523357644677162,7.895207405090332,13.328125,-22.4140625,4.477991580963135,5.944791316986084,0.03835517168045044,8.022950172424316,37.783203125,-33.7216796875,27.869380950927734,5.945070266723633,0.039590056985616684,8.049909591674805,30.955078125,-24.91796875,30.04111099243164,5.944432258605957,37.783203125,-34.10546875,0.0011458438821136951,11.281081199645996,5.9480719566345215,0.030085546895861626,11.281081199645996
17726,1787667066.6690774,3.8033649921417236,-8.275800704956055,0.030535563826560974,0.04016951099038124,7.229735374450684,11.11328125,-17.46875,17.50614356994629,5.931319236755371,0.019314441829919815,8.272261619567871,15.37548828125,-21.75,28.150543212890625,5.946044921875,0.011225816793739796,8.067855834960938,13.13671875,-21.296875,4.3292436599731445,5.945276260375977,0.03626861423254013,8.045577049255371,38.748046875,-35.39453125,28.249181747436523,5.945679664611816,0.0361553318798542,8.01572036743164,28.69287109375,-24.53125,29.036619186401367,5.945310115814209,38.748046875,-44.84765625,0.0012201796052977443,11.323259353637695,5.947846412658691,0.029315387830138206,11.323259353637695
17764,1787667786.337773,3.8270950317382812,-7.785264015197754,0.03153955936431885,0.041405439376831055,7.2218499183654785,11.41015625,-17.765625,17.62058448791504,5.929149627685547,0.019399264827370644,7.51723051071167,14.521484375,-21.75439453125,26.22833824157715,5.946750164031982,0.01398948673158884,7.94804573059082,13.1640625,-21.828125,4.455092906951904,5.945860385894775,0.036945220082998276,8.030263900756836,34.1572265625,-35.849609375,27.775070190429688,5.945927619934082,0.03826064243912697,8.034160614013672,28.65234375,-24.634521484375,29.27728271484375,5.945188045501709,34.57080078125,-39.58984375,0.0014162746956571937,11.129324913024902,5.948009014129639,0.030123284086585045,11.129324913024902
17780,1787668094.2906682,3.889071464538574,-7.521236896514893,0.030909907072782516,0.03306635096669197,8.765209197998047,11.87109375,-19.8125,17.757902145385742,5.929311752319336,0.01991027034819126,7.713528156280518,13.80859375,-23.024658203125,25.369937896728516,5.9467291831970215,0.013493248261511326,8.01365852355957,13.830810546875,-22.9921875,4.358184337615967,5.946320533752441,0.03770650178194046,8.027583122253418,36.376953125,-34.248046875,27.32670783996582,5.945147514343262,0.03917207568883896,8.023707389831543,29.2626953125,-26.45458984375,28.79582977294922,5.944037437438965,37.046875,-37.25,0.0012016008840873837,11.0770902633667,5.947839260101318,0.02970830723643303,11.0770902633667
17802,1787668570.4452388,3.905121326446533,-7.581409931182861,0.03066103905439377,0.028913604095578194,7.516252517700195,10.439453125,-17.38671875,17.8389949798584,5.936642646789551,0.018718641251325607,8.460620880126953,15.43359375,-26.7265625,25.182016372680664,5.946651458740234,0.011762711219489574,8.118766784667969,14.860107421875,-22.1953125,4.284571170806885,5.944094181060791,0.03830797225236893,8.042272567749023,37.35546875,-33.943115234375,28.177682876586914,5.944604873657227,0.03922268748283386,8.055950164794922,28.68359375,-26.080078125,29.39725685119629,5.94343376159668,37.35546875,-41.8359375,0.0011055485811084509,11.208159446716309,5.947978973388672,0.029555490240454674,11.208159446716309
17808,1787668689.5424964,3.98419451713562,-7.542500019073486,0.031466346234083176,0.026358332484960556,8.028132438659668,11.72314453125,-20.28125,17.796716690063477,5.938486099243164,0.020199229940772057,7.58460807800293,15.20703125,-24.298828125,25.1092472076416,5.946385383605957,0.01615799590945244,7.850837707519531,13.20703125,-22.015625,4.505973815917969,5.944675445556641,0.03819512203335762,8.053730010986328,36.388671875,-36.05322265625,28.075613021850586,5.944691181182861,0.04018883407115936,8.026836395263672,30.1796875,-26.896484375,29.305944442749023,5.943114280700684,36.388671875,-44.96484375,0.001142230350524187,11.2200927734375,5.947989463806152,0.030324116349220276,11.2200927734375
17863,1787669783.24919,3.947002649307251,-7.592301845550537,0.031124800443649292,0.03482407331466675,7.691346645355225,12.50927734375,-25.49072265625,18.270334243774414,5.933190822601318,0.020101776346564293,8.796486854553223,12.48046875,-24.5859375,25.27238655090332,5.946430206298828,0.013129063881933689,8.00473403930664,15.482421875,-23.485595703125,4.2440185546875,5.945323944091797,0.038305457681417465,8.05492877960205,40.220703125,-34.029052734375,28.523271560668945,5.945253372192383,0.03879806399345398,8.055554389953613,29.99853515625,-26.736328125,30.053298950195312,5.944633483886719,40.220703125,-47.720703125,0.0011442082468420267,11.318660736083984,5.947963237762451,0.02998059056699276,11.318660736083984
17909,1787670706.434591,3.9014525413513184,-7.760636329650879,0.03074656054377556,0.033071909099817276,7.502511024475098,13.265625,-20.984375,18.307676315307617,5.936139106750488,0.019182691350579262,8.109240531921387,14.3828125,-24.24609375,25.56918716430664,5.946861267089844,0.013521866872906685,8.034381866455078,15.53515625,-22.12109375,4.2104082107543945,5.945302963256836,0.036244142800569534,8.018087387084961,39.9415283203125,-35.1978759765625,27.82833480834961,5.945650100708008,0.03763538971543312,8.015491485595703,29.8671875,-24.1640625,28.939041137695312,5.944241046905518,39.9415283203125,-41.578125,0.001168442890048027,11.141077995300293,5.948097229003906,0.029578115791082382,11.141077995300293
17970,1787671917.8755462,3.8759536743164062,-7.361103057861328,0.031670570373535156,0.026891961693763733,7.77006721496582,11.921875,-20.296875,18.630889892578125,5.939596176147461,0.019496355205774307,7.196767330169678,11.90625,-24.13671875,24.355398178100586,5.94632625579834,0.022302834317088127,7.826562881469727,16.3203125,-22.48388671875,4.510018825531006,5.942792892456055,0.03764921426773071,8.008572578430176,39.578125,-33.099609375,27.62626838684082,5.94540548324585,0.0417141392827034,8.061722755432129,27.85400390625,-24.87353515625,29.02018165588379,5.942936897277832,39.578125,-41.6884765625,0.0014576809480786324,11.055961608886719,5.947951316833496,0.030212894082069397,11.055961608886719
17982,1787672203.0454662,3.8278679847717285,-7.455551624298096,0.030395304784178734,0.022638563066720963,7.904301166534424,11.115234375,-20.328125,18.87044906616211,5.94052791595459,0.018649909645318985,8.153829574584961,13.9052734375,-25.548828125,24.602434158325195,5.946537971496582,0.0117335868999362,7.996328830718994,16.84375,-24.30859375,4.341107368469238,5.946564674377441,0.037367310374975204,8.018758773803711,37.70703125,-33.82421875,28.042724609375,5.945014476776123,0.039339568465948105,8.04155158996582,28.103271484375,-23.86474609375,29.228567123413086,5.943780422210693,37.8916015625,-41.33984375,0.0008568651392124593,11.253486633300781,5.9480390548706055,0.029538437724113464,11.253486633300781
18047,1787673567.0484424,3.969487190246582,-7.369186878204346,0.030551984906196594,0.019150208681821823,7.975248336791992,11.6484375,-20.5703125,19.08867645263672,5.942668914794922,0.018544893711805344,8.0784273147583,12.080078125,-24.140625,24.18012046813965,5.9473042488098145,0.01363668404519558,7.979888916015625,16.265625,-21.5,4.278097152709961,5.946146011352539,0.036690328270196915,8.021738052368164,36.572265625,-35.771484375,27.84303855895996,5.945599555969238,0.038263287395238876,8.036569595336914,28.6376953125,-27.716796875,29.99796485900879,5.944655418395996,39.9375,-35.771484375,0.0008848818833939731,11.28442668914795,5.9483160972595215,0.029667101800441742,11.28442668914795
